loss_0,loss_1,loss_2,total_loss
4.612590312957763672e+00,7.532215714454650879e-01,1.849395483732223511e-01,5.550751432776451111e+00
4.488485813140869141e+00,7.468611598014831543e-01,1.839528232812881470e-01,5.419299796223640442e+00
4.361727714538574219e+00,7.395911216735839844e-01,1.826114207506179810e-01,5.283930256962776184e+00
4.282496452331542969e+00,7.323734164237976074e-01,1.810034662485122681e-01,5.195873335003852844e+00
4.215335369110107422e+00,7.288110256195068359e-01,1.802029609680175781e-01,5.124349355697631836e+00
4.148974418640136719e+00,7.272773981094360352e-01,1.796773970127105713e-01,5.055929213762283325e+00
4.047241210937500000e+00,7.216048240661621094e-01,1.779788136482238770e-01,4.946824848651885986e+00
4.007006645202636719e+00,7.178511023521423340e-01,1.770383566617965698e-01,4.901896104216575623e+00
3.941771030426025391e+00,7.123674750328063965e-01,1.759802848100662231e-01,4.830118790268898010e+00
3.866501569747924805e+00,7.051761150360107422e-01,1.747853904962539673e-01,4.746463075280189514e+00
3.833742856979370117e+00,6.999961137771606445e-01,1.740872859954833984e-01,4.707826256752014160e+00
3.798762798309326172e+00,7.005622386932373047e-01,1.742672920227050781e-01,4.673592329025268555e+00
3.766750335693359375e+00,7.001889944076538086e-01,1.742945313453674316e-01,4.641233861446380615e+00
3.734720230102539062e+00,6.978439092636108398e-01,1.738915592432022095e-01,4.606455698609352112e+00
3.687466144561767578e+00,6.925107836723327637e-01,1.728623807430267334e-01,4.552839308977127075e+00
3.614570379257202148e+00,6.844422221183776855e-01,1.712851375341415405e-01,4.470297738909721375e+00
3.632408142089843750e+00,6.688573360443115234e-01,1.679740399122238159e-01,4.469239518046379089e+00
3.565704345703125000e+00,6.763551831245422363e-01,1.696142405271530151e-01,4.411673769354820251e+00
3.502427339553833008e+00,6.700373291969299316e-01,1.682107597589492798e-01,4.340675428509712219e+00
3.460030555725097656e+00,6.669653058052062988e-01,1.676150709390640259e-01,4.294610932469367981e+00
3.410949707031250000e+00,6.632224917411804199e-01,1.668802648782730103e-01,4.241052463650703430e+00
3.411035776138305664e+00,6.632224917411804199e-01,1.668802648782730103e-01,4.241138532757759094e+00
3.370879650115966797e+00,6.565077304840087891e-01,1.657585799694061279e-01,4.193145960569381714e+00
3.320797920227050781e+00,6.544390916824340820e-01,1.653420329093933105e-01,4.140579044818878174e+00
3.272639036178588867e+00,6.508313417434692383e-01,1.645570397377014160e-01,4.088027417659759521e+00
3.232909917831420898e+00,6.464761495590209961e-01,1.637331396341323853e-01,4.043119207024574280e+00
3.188414573669433594e+00,6.375931501388549805e-01,1.616498678922653198e-01,3.987657591700553894e+00
3.139378070831298828e+00,6.343832015991210938e-01,1.610934734344482422e-01,3.934854745864868164e+00
3.090258121490478516e+00,6.308971643447875977e-01,1.604418456554412842e-01,3.881597131490707397e+00
3.043109178543090820e+00,6.266364455223083496e-01,1.595092862844467163e-01,3.829254910349845886e+00
3.037869930267333984e+00,6.175780296325683594e-01,1.576600223779678345e-01,3.813107982277870178e+00
2.966110944747924805e+00,6.179983615875244141e-01,1.575947999954223633e-01,3.741704106330871582e+00
2.942988634109497070e+00,6.173727512359619141e-01,1.573771983385086060e-01,3.717738583683967590e+00
2.902423620223999023e+00,6.140786409378051758e-01,1.565150767564773560e-01,3.673017337918281555e+00
2.839037179946899414e+00,6.073181629180908203e-01,1.548288464546203613e-01,3.601184189319610596e+00
2.749520540237426758e+00,5.942710638046264648e-01,1.517620682716369629e-01,3.495553672313690186e+00
2.798566818237304688e+00,5.765692591667175293e-01,1.468263566493988037e-01,3.521962434053421021e+00
2.705461263656616211e+00,5.860646367073059082e-01,1.495188921689987183e-01,3.441044792532920837e+00
2.658892869949340820e+00,5.819829702377319336e-01,1.486423164606094360e-01,3.389518156647682190e+00
2.619406223297119141e+00,5.787748098373413086e-01,1.480614244937896729e-01,3.346242457628250122e+00
2.583580493927001953e+00,5.748205780982971191e-01,1.471494734287261963e-01,3.305550545454025269e+00
2.530034542083740234e+00,5.686143636703491211e-01,1.457509249448776245e-01,3.244399830698966980e+00
2.481986284255981445e+00,5.595064163208007812e-01,1.435002088546752930e-01,3.184992909431457520e+00
2.482021570205688477e+00,5.595064163208007812e-01,1.435002088546752930e-01,3.185028195381164551e+00
2.443104982376098633e+00,5.537601113319396973e-01,1.419868916273117065e-01,3.138851985335350037e+00
2.417354583740234375e+00,5.525104403495788574e-01,1.416804641485214233e-01,3.111545488238334656e+00
2.366684913635253906e+00,5.475982427597045898e-01,1.405480206012725830e-01,3.054831176996231079e+00
2.370018005371093750e+00,5.400434732437133789e-01,1.388581246137619019e-01,3.048919603228569031e+00
2.317107439041137695e+00,5.406813621520996094e-01,1.390042603015899658e-01,2.996793061494827271e+00
2.298046350479125977e+00,5.392120480537414551e-01,1.386682391166687012e-01,2.975926637649536133e+00
2.269868135452270508e+00,5.354349017143249512e-01,1.377851366996765137e-01,2.943088173866271973e+00
2.232429981231689453e+00,5.301968455314636230e-01,1.364817321300506592e-01,2.899108558893203735e+00
2.273240327835083008e+00,5.195018053054809570e-01,1.337838768959045410e-01,2.926526010036468506e+00
2.212825775146484375e+00,5.256965756416320801e-01,1.353695988655090332e-01,2.873891949653625488e+00
2.178431987762451172e+00,5.209403038024902344e-01,1.340907365083694458e-01,2.833463028073310852e+00
2.154687881469726562e+00,5.189747810363769531e-01,1.335754841566085815e-01,2.807238146662712097e+00
2.124874591827392578e+00,5.160683989524841309e-01,1.327684819698333740e-01,2.773711472749710083e+00
2.102724552154541016e+00,5.124969482421875000e-01,1.318976283073425293e-01,2.747119128704071045e+00
2.073558330535888672e+00,5.108485221862792969e-01,1.314088851213455200e-01,2.715815737843513489e+00
2.046994447708129883e+00,5.082914233207702637e-01,1.306981444358825684e-01,2.685984015464782715e+00
2.026676177978515625e+00,5.056155920028686523e-01,1.299904435873031616e-01,2.662282213568687439e+00
1.982771635055541992e+00,4.992277324199676514e-01,1.283290833234786987e-01,2.610328450798988342e+00
2.077330350875854492e+00,4.877598285675048828e-01,1.255168616771697998e-01,2.690607041120529175e+00
1.966758728027343750e+00,4.955275356769561768e-01,1.274433284997940063e-01,2.589729592204093933e+00
1.937113523483276367e+00,4.906628727912902832e-01,1.262401342391967773e-01,2.554016530513763428e+00
1.910224914550781250e+00,4.867307841777801514e-01,1.253352016210556030e-01,2.522290900349617004e+00
1.910172820091247559e+00,4.867307841777801514e-01,1.253352016210556030e-01,2.522238805890083313e+00
1.880004882812500000e+00,4.809582531452178955e-01,1.241264194250106812e-01,2.485089555382728577e+00
1.863244056701660156e+00,4.734954535961151123e-01,1.223497390747070312e-01,2.459089249372482300e+00
1.833135962486267090e+00,4.727113842964172363e-01,1.222867667675018311e-01,2.428134113550186157e+00
