loss_0,loss_1,loss_2,total_loss
2.810911973938345909e-03,3.798184025072259828e-06,6.721356767229735851e-04,3.486845834686391754e-03
2.725077560171484947e-03,3.763924269151175395e-06,6.508610094897449017e-04,3.379702493930381024e-03
2.562081674113869667e-03,6.455757556977914646e-06,6.351681076921522617e-04,3.203705539362999843e-03
2.466083737090229988e-03,6.507331818284001201e-06,6.014064420014619827e-04,3.073997510909975972e-03
2.379913814365863800e-03,5.543523911910597235e-06,6.016942788846790791e-04,2.987151617162453476e-03
2.305645029991865158e-03,5.162617071619024500e-06,5.990712088532745838e-04,2.909878855916758766e-03
2.217388246208429337e-03,5.379271897254511714e-06,5.858650547452270985e-04,2.808632572850910947e-03
2.150897635146975517e-03,6.575370662176283076e-06,5.409106961451470852e-04,2.698383701954298886e-03
2.033247146755456924e-03,5.136149411555379629e-06,5.229033995419740677e-04,2.561286695708986372e-03
2.002012683078646660e-03,4.181676104053622112e-06,5.121951107867062092e-04,2.518389469969406491e-03
1.953782513737678528e-03,3.322373459013761021e-06,4.822292248718440533e-04,2.439334112068536342e-03
1.892114523798227310e-03,2.872660616048960947e-06,4.420102632138878107e-04,2.336997447628164082e-03
1.815343042835593224e-03,2.732753955569933169e-06,4.084664687979966402e-04,2.226542265589159797e-03
1.742333522997796535e-03,2.222705688836867921e-06,3.818486584350466728e-04,2.126404887121680076e-03
1.691740588285028934e-03,2.451092314004199579e-06,3.587310202419757843e-04,2.052922700841008918e-03
1.634839922189712524e-03,3.389156518096569926e-06,3.517464792821556330e-04,1.989975557989964727e-03
1.580174430273473263e-03,3.903059223375748843e-06,3.344888973515480757e-04,1.918566386848397087e-03
1.580178388394415379e-03,3.903059223375748843e-06,3.344888973515480757e-04,1.918570344969339203e-03
1.532313181087374687e-03,4.059352704643970355e-06,3.164512454532086849e-04,1.852823779245227342e-03
1.502322382293641567e-03,3.261025995016098022e-06,2.914719516411423683e-04,1.797055359929800034e-03
1.458195736631751060e-03,2.331039240743848495e-06,2.852245524991303682e-04,1.745751328371625277e-03
1.410511089488863945e-03,1.684296535131579731e-06,2.742494980338960886e-04,1.686444884057891613e-03
1.365650794468820095e-03,1.565395564284699503e-06,2.704636135604232550e-04,1.637679803593528050e-03
1.323404256254434586e-03,1.936768512678099796e-06,2.618714643176645041e-04,1.587212489084777189e-03
1.271829940378665924e-03,2.310811396455392241e-06,2.515960950404405594e-04,1.525736846815561876e-03
1.235725707374513149e-03,3.377309667484951206e-06,2.388474094914272428e-04,1.477950426533425343e-03
1.196890487335622311e-03,1.714291784082888626e-06,2.305956295458599925e-04,1.429200408665565192e-03
1.152045908384025097e-03,9.797278153200750239e-07,2.189092483604326844e-04,1.371934884559777856e-03
1.166501897387206554e-03,3.841499619738897309e-06,1.908015401568263769e-04,1.361144937163771829e-03
1.121242414228618145e-03,1.815056293708039448e-06,1.980054512387141585e-04,1.321062921761040343e-03
1.103920512832701206e-03,1.134063040808541700e-06,1.987075520446524024e-04,1.303762127918162150e-03
1.086160191334784031e-03,1.009740572044393048e-06,1.929758291225880384e-04,1.280145761029416462e-03
1.066365395672619343e-03,1.692447085588355549e-06,1.844517828430980444e-04,1.252509625601305743e-03
1.051046885550022125e-03,2.510551667000981979e-06,1.686450996203348041e-04,1.222202536837357911e-03
1.037123962305486202e-03,1.455631490898667835e-06,1.609837636351585388e-04,1.199563357431543409e-03
1.020619063638150692e-03,1.303624230786226690e-06,1.542475802125409245e-04,1.176170268081477843e-03
9.915973059833049774e-04,1.459082227484032046e-06,1.464896486140787601e-04,1.139546036824867770e-03
9.641695651225745678e-04,2.052070158242713660e-06,1.327065110672265291e-04,1.098928146348043811e-03
9.641750948503613472e-04,2.052070158242713660e-06,1.327065110672265291e-04,1.098933676075830590e-03
9.339456446468830109e-04,2.150428827007999644e-06,1.235816744156181812e-04,1.059677747889509192e-03
9.174073929898440838e-04,1.862065005298063625e-06,1.218355682794936001e-04,1.041105026274635748e-03
9.044269099831581116e-04,1.362416128358745482e-06,1.168753369711339474e-04,1.022664663082650804e-03
8.899656822904944420e-04,2.736399665081989951e-06,1.124381378758698702e-04,1.005140219831446302e-03
8.761388016864657402e-04,1.635591729609586764e-06,1.090248988475650549e-04,9.867992922636403819e-04
8.541808347217738628e-04,6.949736075512191746e-07,1.024729717755690217e-04,9.573487801048941037e-04
8.431887836195528507e-04,7.277957934093137737e-07,1.009221887215971947e-04,9.448387681345593592e-04
8.235239656642079353e-04,8.439890279987594113e-07,9.792328637558966875e-05,9.222912410677963635e-04
8.083999855443835258e-04,8.277097549580503255e-07,9.697094355942681432e-05,9.061986388587683905e-04
7.975727203302085400e-04,8.854919428813445847e-07,9.632973524276167154e-05,8.947879475158515561e-04
7.859854376874864101e-04,9.853346227828296833e-07,9.336075163446366787e-05,8.803315239447329077e-04
7.742623565718531609e-04,1.039077574205293786e-06,8.997486293083056808e-05,8.652762970768890227e-04
7.704400341026484966e-04,1.211553694702161010e-06,8.368200360564514995e-05,8.553335914029958076e-04
7.538107456639409065e-04,1.095291395358799491e-06,8.284679643111303449e-05,8.377528334904127405e-04
7.451038691215217113e-04,9.767153414941276424e-07,8.345941751031205058e-05,8.295400019733278896e-04
7.377908914349973202e-04,9.859274996415479109e-07,8.254533167928457260e-05,8.213221506139234407e-04
7.280178251676261425e-04,1.460259909435990267e-06,8.162883750628679991e-05,8.111069225833489327e-04
7.195859216153621674e-04,1.001415057544363663e-06,7.944600656628608704e-05,8.000333432391926181e-04
7.098731002770364285e-04,8.194951988116372377e-07,7.470172567991539836e-05,7.853943211557634640e-04
7.002556812949478626e-04,7.989427786014857702e-07,7.207442831713706255e-05,7.731290523906864109e-04
7.002871716395020485e-04,7.989427786014857702e-07,7.207442831713706255e-05,7.731605427352405968e-04
7.002164493314921856e-04,7.394261842819105368e-07,6.764370482414960861e-05,7.685995803399237047e-04
6.842563161626458168e-04,9.571592727297684178e-07,6.735063652740791440e-05,7.525641119627834996e-04
6.771751213818788528e-04,9.561671276969718747e-07,6.876446423120796680e-05,7.468957527407837915e-04
6.701188976876437664e-04,9.547591162117896602e-07,6.865301838843151927e-05,7.397266751922870753e-04
6.593355792574584484e-04,8.962007882473699283e-07,6.805978773627430201e-05,7.282915677819801203e-04
6.477836868725717068e-04,1.006062916530936491e-06,6.416067481040954590e-05,7.129504245995121892e-04
6.413863156922161579e-04,1.187274278890981805e-06,6.234911415958777070e-05,7.049227041306949104e-04
6.337343947961926460e-04,9.439108339392987546e-07,6.131709960754960775e-05,6.959954052376815525e-04
6.300170789472758770e-04,9.782063443708466366e-07,6.018765998305752873e-05,6.911829452747042524e-04
6.238300120458006859e-04,1.027060875458118971e-06,5.882209370611235499e-05,6.836791666273711598e-04
6.125544314272701740e-04,1.342792074865428731e-06,5.693981802323833108e-05,6.708370415253739338e-04
6.075786659494042397e-04,1.545798909319273662e-06,5.352977314032614231e-05,6.626542379990496556e-04
5.983006558381021023e-04,1.475817498430842534e-06,5.390043952502310276e-05,6.536769128615560476e-04
5.930121405981481075e-04,1.367156414744385984e-06,5.390417936723679304e-05,6.482834763801292866e-04
5.882063996978104115e-04,1.312271933784359135e-06,5.350358333089388907e-05,6.430222549624886597e-04
5.763693479821085930e-04,1.218706074723741040e-06,5.166527625988237560e-05,6.292533303167147096e-04
5.679340101778507233e-04,1.656836616348300595e-06,4.779961454914882779e-05,6.173904613433478517e-04
5.547727923840284348e-04,1.005493459160788916e-06,4.791605533682741225e-05,6.036943411800166359e-04
5.500275874510407448e-04,9.173605803880491294e-07,4.642459316528402269e-05,5.973695411967128166e-04
5.437648505903780460e-04,8.837823202156869229e-07,4.582841938827186823e-05,5.904770522988656012e-04
5.437755025923252106e-04,8.837823202156869229e-07,4.582841938827186823e-05,5.904877043008127657e-04
5.373607855290174484e-04,8.700469038558367174e-07,4.329739749664440751e-05,5.815282299295176927e-04
5.339831695891916752e-04,1.503114503975666594e-06,3.926304998458363116e-05,5.747493340777509729e-04
5.223766202107071877e-04,7.693193424529454205e-07,4.061303116031922400e-05,5.637589707134793571e-04
5.190212978050112724e-04,6.548133910655451473e-07,4.032380820717662573e-05,5.599999194032534433e-04
5.129657220095396042e-04,6.064108788450539578e-07,4.033070217701606452e-05,5.539028350654007227e-04
5.059589748270809650e-04,6.506714953502523713e-07,3.914715853170491755e-05,5.457568048541361350e-04
4.949369467794895172e-04,6.266120067266456317e-07,3.938913141610100865e-05,5.349526902023171715e-04
4.896561731584370136e-04,5.830059421896294225e-07,3.891288361046463251e-05,5.291520627110912756e-04
4.837616870645433664e-04,6.896890454299864359e-07,3.782413841690868139e-05,5.222755145268820343e-04
4.793004191014915705e-04,8.079016993178811390e-07,3.674150502774864435e-05,5.168498258285580960e-04
4.739720025099813938e-04,7.716957384218403604e-07,3.599922638386487961e-05,5.107429246322681138e-04
4.680016718339174986e-04,7.416788321279454976e-07,3.517910226946696639e-05,5.039224529355124105e-04
4.629862378351390362e-04,9.197579515785037074e-07,3.445944821578450501e-05,4.983654440025020449e-04
4.560171219054609537e-04,8.272089644378866069e-07,3.276462302892468870e-05,4.896089538988235290e-04
4.478950868360698223e-04,7.279863325493352022e-07,3.194338569301180542e-05,4.805664588616309629e-04
4.419224860612303019e-04,6.079750392018468119e-07,3.131593257421627641e-05,4.738463936746484251e-04
4.347234789747744799e-04,6.702414907522324938e-07,3.100733010796830058e-05,4.664010505734950129e-04
4.289194184821099043e-04,4.550271341940970160e-07,3.024319266842212528e-05,4.596176382847261266e-04
4.233566869515925646e-04,4.072705053204117576e-07,3.033518078154884279e-05,4.540991382384618191e-04
4.160433891229331493e-04,5.857050382473971695e-07,3.091858161496929824e-05,4.475476757761498448e-04
4.160498792771250010e-04,5.857050382473971695e-07,3.091858161496929824e-05,4.475541659303416964e-04
4.106532724108546972e-04,5.653011498907289933e-07,3.073386687901802361e-05,4.419524404397634498e-04
4.022635694127529860e-04,5.136799927640822716e-07,2.990184475493151695e-05,4.326790941604485852e-04
3.993590944446623325e-04,4.735364598218438914e-07,2.930874688900075853e-05,4.291413777934849350e-04
3.955341817345470190e-04,3.295241413070471026e-07,2.869772652047686279e-05,4.245614323963309289e-04
3.910241357516497374e-04,3.134633459467295324e-07,2.789367135846987367e-05,4.192312704560663406e-04
3.866130136884748936e-04,3.709216969127737684e-07,2.725446574913803488e-05,4.142384011345257022e-04
3.799016121774911880e-04,4.346749449268827448e-07,2.622654392325785011e-05,4.065628310456759209e-04
3.751621406991034746e-04,5.002431180400890298e-07,2.545198549341876060e-05,4.011143693105623242e-04
3.700174565892666578e-04,3.613771752952743554e-07,2.557483639975544065e-05,3.959536701643173728e-04
3.656681801658123732e-04,2.796065814436587971e-07,2.536997817514929920e-05,3.913177649224053312e-04
3.614864835981279612e-04,2.763102031622111099e-07,2.546510950196534395e-05,3.872279033032555162e-04
3.561358898878097534e-04,2.776819769678695593e-07,2.398195283603854477e-05,3.803955247008161678e-04
3.515666176099330187e-04,4.559341562071494991e-07,2.442623008391819894e-05,3.764487818500583671e-04
3.474120749160647392e-04,3.724072143995726947e-07,2.412385219940915704e-05,3.719083343298734690e-04
3.451292577665299177e-04,3.813837849975243444e-07,2.344955100852530450e-05,3.689601925600527466e-04
3.418423002585768700e-04,3.815899560777324950e-07,2.317829967068973929e-05,3.654021898853443417e-04
3.374418301973491907e-04,4.537140796401217813e-07,2.339718957955483347e-05,3.612927338565441460e-04
3.333114436827600002e-04,2.782974775072943885e-07,2.249318640679121017e-05,3.560829275670585048e-04
3.304067649878561497e-04,2.619369183776143473e-07,2.234709245385602117e-05,3.530157943600897852e-04
3.264439583290368319e-04,2.872252764518634649e-07,2.186469828302506357e-05,3.485958818885137589e-04
3.264393017161637545e-04,2.872252764518634649e-07,2.186469828302506357e-05,3.485912252756406815e-04
3.198840422555804253e-04,3.561079040537151741e-07,2.127202424162533134e-05,3.415121744012594718e-04
3.319579700473695993e-04,6.660668532276758924e-07,1.901143514260184020e-05,3.516354720431991154e-04
3.180057392455637455e-04,4.135048072839708766e-07,2.022350599872879684e-05,3.386427500515765132e-04
3.128627140540629625e-04,4.050405948419211200e-07,1.999137384700588882e-05,3.332591284959107725e-04
3.094337589573115110e-04,3.550944711605552584e-07,1.984892514883540571e-05,3.296377785773074720e-04
3.046297351829707623e-04,2.730323274136026157e-07,1.923122363223228604e-05,3.241339911426166509e-04
3.020846634171903133e-04,2.690934195470617851e-07,1.939983121701516211e-05,3.217535880537525372e-04
2.973199880216270685e-04,2.325677144199289614e-07,1.872443681349977851e-05,3.162769925495467760e-04
2.944261941593140364e-04,2.329181114646416972e-07,1.835393413784913719e-05,3.130130464086278153e-04
2.916356606874614954e-04,2.276410810964080156e-07,1.802371116355061531e-05,3.098870129321085187e-04
2.876987273339182138e-04,2.494790294349513715e-07,1.788869121810421348e-05,3.058368975814573787e-04
2.840637171175330877e-04,2.643025140969257336e-07,1.722444721963256598e-05,3.015524668512625794e-04
2.810091245919466019e-04,2.919645396559644723e-07,1.721365333651192486e-05,2.985147424681144912e-04
2.774455642793327570e-04,3.482432475720997900e-07,1.722396700643002987e-05,2.950177745333348867e-04
2.750405983533710241e-04,4.051140365390892839e-07,1.713933124847244471e-05,2.925850436383825581e-04
2.723277139011770487e-04,4.659843853005440906e-07,1.715422877168748528e-05,2.899479270581650781e-04
2.701689954847097397e-04,4.956315251547493972e-07,1.665527088334783912e-05,2.873198978932123282e-04
2.682459598872810602e-04,4.706845118107594317e-07,1.638816502236295491e-05,2.851048094214547746e-04
2.664859057404100895e-04,4.842491421186423395e-07,1.615352630324196070e-05,2.831236811857706925e-04
2.639954909682273865e-04,4.208162351915234467e-07,1.600083669472951442e-05,2.804171438981484243e-04
2.582186425570398569e-04,4.220995322157250484e-07,1.604249155207071453e-05,2.746832336413262965e-04
2.582097658887505531e-04,4.220995322157250484e-07,1.604249155207071453e-05,2.746743569730369927e-04
2.562210720498114824e-04,4.021339918836019933e-07,1.608478123671375215e-05,2.727079872784088366e-04
2.526205789763480425e-04,2.935771590273361653e-07,1.585058453201781958e-05,2.687647406673931982e-04
2.505650918465107679e-04,2.974111339426599443e-07,1.568036168464459479e-05,2.665428646650980227e-04
2.480131515767425299e-04,3.130737979972764151e-07,1.533054273750167340e-05,2.636567681122414797e-04
2.439381933072581887e-04,3.190643553807603894e-07,1.519681427453178912e-05,2.594540719371707382e-04
2.418455260340124369e-04,3.067169700443628244e-07,1.445290217816364020e-05,2.566051451822204399e-04
2.390050940448418260e-04,3.630024991707614390e-07,1.471950963605195284e-05,2.540876061800645402e-04
2.367731503909453750e-04,1.843755939034963376e-07,1.478443300584331155e-05,2.517419589906921829e-04
2.356816985411569476e-04,1.684997101847329759e-07,1.473789143346948549e-05,2.505880896848111661e-04
2.336736652068793774e-04,1.461013283687861986e-07,1.457933831261470914e-05,2.483991048478628727e-04
2.304846420884132385e-04,1.756172594014060451e-07,1.433094257663469762e-05,2.449912019244493422e-04
2.304290101164951921e-04,1.953817587718731374e-07,1.352063100057421252e-05,2.441450228758412777e-04
2.267318050144240260e-04,1.350048108861301444e-07,1.357350538455648348e-05,2.404403152098666396e-04
2.255007275380194187e-04,1.523468142750061816e-07,1.360319856757996604e-05,2.392562729198743909e-04
2.242075133835896850e-04,1.800295166276555392e-07,1.350465208815876395e-05,2.378921949883761044e-04
2.221088070655241609e-04,1.878107127595285419e-07,1.336833065579412505e-05,2.356649484340778145e-04
2.196657296735793352e-04,2.632583573358715512e-07,1.322431671724189073e-05,2.331533047481570975e-04
2.178057329729199409e-04,1.969128646805984317e-07,1.312878157477825880e-05,2.311314274123787982e-04
2.159293508157134056e-04,1.874286255088009057e-07,1.299733503401512280e-05,2.291141144752373293e-04
2.148901548935100436e-04,3.314416971988976002e-07,1.274699843634152785e-05,2.279685950270504691e-04
2.148810162907466292e-04,3.314416971988976002e-07,1.274699843634152785e-05,2.279594564242870547e-04
2.135236136382445693e-04,2.308174913423499675e-07,1.260943099623546004e-05,2.263638621258223793e-04
2.112894289894029498e-04,2.922683961514849216e-07,1.231473561347229406e-05,2.238964329990267288e-04
2.101298305206000805e-04,3.305046050172677496e-07,1.216149848914938048e-05,2.226218336147667287e-04
2.085387241095304489e-04,4.427643034432549030e-07,1.189911108667729422e-05,2.208805994996509980e-04
2.063217689283192158e-04,3.492307314445497468e-07,1.175913257611682639e-05,2.184301322358805919e-04
2.053478820016607642e-04,3.061242637159011792e-07,1.179323862743331119e-05,2.174472448928099766e-04
2.031986805377528071e-04,2.657816935425216798e-07,1.170250561699504033e-05,2.151669678482903691e-04
2.007038419833406806e-04,2.480236389601486735e-07,1.137235631176736206e-05,2.123242219340681913e-04
1.968434080481529236e-04,2.228843669627167401e-07,1.086923748516710475e-05,2.079355299002827451e-04
2.135837567038834095e-04,7.090037570378626697e-07,1.025534220389090478e-05,2.245481026648121770e-04
1.959952496690675616e-04,2.174326283466143650e-07,1.055399025062797591e-05,2.067666725480421519e-04
1.936504704644903541e-04,2.188525201063384884e-07,1.025022811518283561e-05,2.041195510997795282e-04
1.923009986057877541e-04,2.453167269322875654e-07,1.009731840895256028e-05,2.026436337416726019e-04
1.903080119518563151e-04,2.635592295519018080e-07,9.927729479386471212e-06,2.004993006607946882e-04
1.880301279015839100e-04,2.297388306260472746e-07,9.739585038914810866e-06,1.979994517711247681e-04
1.881981443148106337e-04,3.267631143444305053e-07,9.554150892654433846e-06,1.980790583218094980e-04
1.865664380602538586e-04,2.286945033347365097e-07,9.607475476514082402e-06,1.964026080401026775e-04
1.849348045652732253e-04,1.613611999573549838e-07,9.541095096210483462e-06,1.946372608614410638e-04
1.836514275055378675e-04,1.435647476455415017e-07,9.525601853965781629e-06,1.933205941071491907e-04
1.823009224608540535e-04,1.416542971810486051e-07,9.506524293101392686e-06,1.919491010511364948e-04
1.794220734154805541e-04,1.411665806472228724e-07,9.442326700082048774e-06,1.890055666962098257e-04
1.879569026641547680e-04,1.488255747972289100e-06,9.791529009817168117e-06,1.992366874219442252e-04
1.785966451279819012e-04,2.140320134458306711e-07,9.416399734618607908e-06,1.882270768760463397e-04
1.785914064384996891e-04,2.140320134458306711e-07,9.416399734618607908e-06,1.882218381865641277e-04
1.764818007359281182e-04,1.912427762817969779e-07,9.339933058072347194e-06,1.860129765702822624e-04
1.748866925481706858e-04,2.065185213950826437e-07,9.288175533583853394e-06,1.843813866031496218e-04
1.726902119116857648e-04,2.316276948022277793e-07,9.280140147893689573e-06,1.822019797543816821e-04
1.708466152194887400e-04,1.995140621602331521e-07,9.140591828327160329e-06,1.801867211099761334e-04
1.694405218586325645e-04,2.797765148443431826e-07,9.445763680560048670e-06,1.791660620540369564e-04
1.675559906288981438e-04,1.371320905718675931e-07,9.128991223406046629e-06,1.768221139428760580e-04
1.666862517595291138e-04,1.226610635285396711e-07,8.973345757112838328e-06,1.757822585801704918e-04
1.648283068789169192e-04,1.087783587649937544e-07,8.809741302684415132e-06,1.737468265403663281e-04
